1 -0.87372021493502 -0.560781723323805 0.808053106302395 -0.819953497266397 a
2 -0.910131603945047 -1.15102736046601 0.0836919266730547 -0.18030247092247 a
3 -0.156604685587808 -0.509747376719112 0.778294576564804 -0.55879287305288 a
4 -0.66645645420067 0.997984613867145 0.0287934839725494 -0.98116109217517 a
5 -0.540180706651881 -0.357917882636575 0.790493755834177 -0.259945500409231 a
6 -0.869333155686036 -1.83190759440371 0.618001103168353 -0.422567634144798 a
7 -0.287213337607682 -0.951251023220126 0.416370037710294 -0.837437600130215 a
8 -0.788053929107264 0.58049223783326 0.755570337409154 -0.880896842572838 a
9 -0.372535168658942 -0.190558098290735 0.735374242067337 -0.486559275072068 a
10 -0.0640279217623174 -1.27193920033435 0.904013948747888 -0.99480626010336 a
11 -0.855409605894238 0.641660093710148 0.731205572141334 -0.786410495406017 a
12 -0.439370687352493 -1.09545483379687 0.989869229262695 -0.510038011008874 a
13 -0.980610699392855 -1.04500901905480 0.62224022927694 -0.296694490360096 a
14 -0.605476802447811 -0.165408105188936 0.110553491394967 -0.411780821625143 a
15 -0.61538475798443 -1.22807673359406 0.789715205552056 -0.217920834664255 a
16 -0.80067115649581 -1.12065812826776 0.982071755686775 -0.99532456882298 a
17 -0.877382781589404 -0.99189950609011 0.793520514154807 -0.411287445574999 a
18 -0.0273605096153915 0.407033133801743 0.987834027269855 -0.694858237868175 a
19 -0.954327202402055 0.349054898155728 0.632943248609081 -0.782892854418606 a
20 -0.706668390426785 0.000795917214877424 0.756132308626547 -0.99787045828998 a
21 -0.00467510800808668 -0.389747466607969 0.771731115411967 -0.58479270292446 a
22 -0.455288404831663 0.62661420567298 0.0836987718939781 -0.0588490823283792 a
23 -0.147211405448616 1.44738443120880 0.891303826589137 -0.104203717783093 a
24 -0.241132608614862 0.0779642189606813 0.637946272501722 -0.578736115247011 a
25 -0.174026154680178 -0.909343723055479 0.773209259379655 -0.806265657534823 a
26 -0.26416765502654 1.19882644841525 0.612357623875141 -0.0574453002773225 a
27 -0.533782739425078 -0.62565875787197 0.665711415931582 -0.302613817155361 a
28 -0.784042890649289 0.535558579120207 0.863709185738117 -0.392571392236277 a
29 -0.704291481291875 0.044502325479472 0.0274092005565763 -0.82240261696279 a
30 -0.351413030177355 -0.413596743016788 0.196279065916315 -0.800550618208945 a
31 -0.128620087169111 0.833390523792054 0.645894811488688 -0.341185449622571 a
32 -0.291364857228473 -1.74370503665046 0.365065307123587 -0.182796154869720 a
33 -0.715622827410698 0.0560877940716469 0.549334016395733 -0.659206518204883 a
34 -0.887182601494715 -0.661614447257438 0.269009552430362 -0.390272113028914 a
35 -0.533264716388658 -0.97190340684189 0.44881403632462 -0.504344338551164 a
36 -0.062295974465087 -0.656846888432975 0.143468080554157 -0.77383934496902 a
37 -0.535892092389986 -0.151149020293214 0.0743477954529226 -0.185289609478787 a
38 -0.598760759923607 -0.504944922919259 0.568632980110124 -0.767880281666294 a
39 -0.687131598126143 1.68030747017031 0.0228230671491474 -0.977809388190508 a
40 -0.954328530468047 1.27733638864812 0.122061653295532 -0.944728949805722 a
41 -0.472673978190869 -0.152114450195617 0.252969506662339 -0.237553380429745 a
42 -0.551339789992198 0.845328684580093 0.239905831869692 -0.67872925917618 a
43 -0.233065599808469 1.01824822076345 0.133016746258363 -0.609937366796657 a
44 -0.737109340028837 -0.133258335974272 0.542831447441131 -0.577577326912433 a
45 -0.171615953324363 -0.90803064347327 0.107955109560862 -0.508357719052583 a
46 -0.226725330576301 0.539881975612115 0.727606446482241 -0.337978729046881 a
47 -0.487361809238791 -0.667453628537123 0.234762560809031 -0.870480046840385 a
48 -0.983668128959835 -1.1483772484188 0.54142906027846 -0.936379593331367 a
49 -0.870242087403312 -0.687414604460984 0.415554533246905 -0.337760487571359 a
50 -0.135990591719747 -0.517250042618224 0.533781388308853 -0.877707422943786 a
51 0.486208918737248 -0.402933256056723 0.408161938423291 0.45230688736774 a
52 0.292254720348865 0.536816383783363 0.0300985591020435 0.87936268444173 a
53 0.543498700950295 0.552888713856275 0.824721878860146 0.234487932408229 a
54 0.542262380942702 1.13719577823572 0.359686693875119 0.895930274855345 a
55 0.97816221904941 -0.536556087101093 0.774620185606182 0.434404706815258 a
56 0.63902581576258 2.04674077305039 0.88731339131482 0.907272872515023 a
57 0.588409166084602 -0.231123381130129 0.223306805593893 0.174626550870016 a
58 0.133497065864503 1.41707078519333 0.783470854628831 0.319621473085135 a
59 0.147466786438599 -1.73444607088722 0.534635384567082 0.235007620882243 a
60 0.859406046802178 -0.677493652263343 0.646414744667709 0.449446615297347 a
61 0.00611911923624575 0.236901125187621 0.348981972783804 0.92046198877506 a
62 0.132834107615054 -1.06169792677109 0.370871538063511 0.630157408770174 a
63 0.162232639733702 0.789580529699035 0.0865493055898696 0.974250075872988 a
64 0.0812368954066187 1.00208894872148 0.78295743255876 0.194056615000591 a
65 0.965865382226184 0.787056959132744 0.9349137598183 0.687712366925552 a
66 0.175802997546270 0.266141520510564 0.0117008567322046 0.459352605277672 a
67 0.159878483042121 -0.320873434909224 0.962559641338885 0.83711857884191 a
68 0.367529314942658 -0.198050000367773 0.70669456711039 0.220569044584408 a
69 0.516547483857721 -0.418020821931076 0.325971348444 0.435830230591819 a
70 0.0642843386158347 0.99670094428197 0.211795816197991 0.525859565474093 a
71 0.989855618216097 -1.10052440207314 0.932213190710172 0.198203997919336 a
72 0.44662801316008 -0.547446286906043 0.802126945694908 0.189925455022603 a
73 0.0154236692469567 0.633524146330936 0.254117607837543 0.273098108591512 a
74 0.639872849918902 -1.58126119753636 0.993280579335988 0.0950518499594182 a
75 0.0277185509912670 -1.14555983350792 0.0160867718514055 0.78882229141891 a
76 0.422987643163651 2.14379818885338 0.780883349943906 0.903246523346752 a
77 0.65727131580934 -1.34717332487540 0.314444578485563 0.221173131139949 a
78 0.416616632370278 -0.0813473661922857 0.461517692310736 0.556603620992973 a
79 0.200403462862596 1.53608178476566 0.262006054399535 0.945080067263916 a
80 0.279919986613095 0.0578022762816984 0.75499346992001 0.54528467101045 a
81 0.216597206890583 0.0736214259141413 0.470415326301008 0.741192933637649 a
